Local Date/Time,Remote Date/Time,Unix time,Unix milliseconds,Uptime (s),Counter,Time integer seconds (s),Time nanoseconds (ns),MAG0 calibrated vector X component (uT),MAG0 calibrated vector Y component (uT),MAG0 calibrated vector Z component (uT),MAG1 calibrated vector X component (uT),MAG1 calibrated vector Y component (uT),MAG1 calibrated vector Z component (uT),MAG0 valid flag,MAG1 valid flag,MAG0 best for estimators flag,MAG1 best for estimators flag,Time integer seconds (s),Time nanoseconds (ns),MAG0 raw vector X component (uT),MAG0 raw vector Y component (uT),MAG0 raw vector Z component (uT),MAG1 raw vector X component (uT),MAG1 raw vector Y component (uT),MAG1 raw vector Z component (uT),MAG0 valid flag,MAG1 valid flag,Time integer seconds (s),Time nanoseconds (ns),CSS0 raw measurement,CSS1 raw measurement,CSS2 raw measurement,CSS3 raw measurement,CSS4 raw measurement,CSS5 raw measurement,CSS6 raw measurement,CSS7 raw measurement,CSS8 raw measurement,CSS9 raw measurement,CSS valid flag,Time integer seconds (s),Time nanoseconds (ns),Estimated ORC quaternion Q0,Estimated ORC quaternion Q1,Estimated ORC quaternion Q2,Estimated ORC quaternion Q3,Estimated body rate (ORC) X component (degps),Estimated body rate (ORC) Y component (degps),Estimated body rate (ORC) Z component (degps),
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:35:02.851,1776832502,851,419665543,2354543,1776832502,800000000,-25.53,0.55,-20.19,0,0,0,True,False,True,False,1776832502,800000000,-0.55,-25.53,-20.19,0,0,0,True,False,1776832502,800000000,3,3,7,3,7,3,3,3,8,99,True,1776832502,800000000,-0.54347694,0.62650317,0.005169081,0.54472536,-0.040663406,0.021558983,-0.02850053,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:35:12.850,1776832512,850,419675542,2354553,1776832512,800000000,-25.28,1.05,-20.11,0,0,0,True,False,True,False,1776832512,800000000,-1.05,-25.28,-20.11,0,0,0,True,False,1776832512,800000000,3,3,4,3,4,3,3,3,4,35,False,1776832512,800000000,-0.54613,0.62544817,0.005162798,0.5432832,0.48402467,-0.6237811,-0.05092266,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:35:22.850,1776832522,850,419685542,2354563,1776832522,800000000,-31.68,-4.26,-3.3000000000000003,0,0,0,True,False,True,False,1776832522,800000000,4.26,-31.68,-3.3000000000000003,0,0,0,True,False,1776832522,800000000,3,3,3,3,5,3,3,3,3,7,False,1776832522,800000000,-0.38916114,0.4447563,0.0015150196,0.7970977,3.2188864,-3.5776603,-0.044799328,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:35:32.849,1776832532,849,419695541,2354573,1776832532,800000000,-28.810000000000002,-1.25,13.450000000000001,0,0,0,True,False,True,False,1776832532,800000000,1.25,-28.810000000000002,13.450000000000001,0,0,0,True,False,1776832532,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832532,800000000,-0.2006298,0.23277615,0.0010970642,0.94349414,1.8752748,-2.119001,0.017417328,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:35:42.850,1776832542,850,419705542,2354583,1776832542,800000000,-24.26,3.09,19.93,0,0,0,True,False,True,False,1776832542,800000000,-3.09,-24.26,19.93,0,0,0,True,False,1776832542,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832542,800000000,-0.08910016,0.10578429,0.0016585093,0.98259246,0.87264663,-1.0300791,0.0023026224,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:35:52.850,1776832552,850,419715542,2354593,1776832552,800000000,-21.72,5.47,21.88,0,0,0,True,False,True,False,1776832552,800000000,-5.47,-21.72,21.88,0,0,0,True,False,1776832552,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832552,800000000,-0.03740886,0.04536461,0.0012908392,0.9905351,0.36867636,-0.45454577,-0.008808154,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:36:02.849,1776832562,849,419725541,2354603,1776832562,800000000,-20.57,6.640000000000001,22.03,0,0,0,True,False,True,False,1776832562,800000000,-6.640000000000001,-20.57,22.03,0,0,0,True,False,1776832562,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832562,800000000,-0.015093636,0.019142946,0.0013808646,0.9919792,0.14401865,-0.19226347,-0.011224143,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:36:12.850,1776832572,850,419735542,2354613,1776832572,800000000,-20.21,6.82,22.19,0,0,0,True,False,True,False,1776832572,800000000,-6.82,-20.21,22.19,0,0,0,True,False,1776832572,800000000,3,3,4,3,3,3,3,3,3,3,False,1776832572,800000000,-0.005293312,0.007895597,0.0013371245,0.9922335,0.04424622,-0.07514563,-0.00706083,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:36:22.850,1776832582,850,419745542,2354623,1776832582,800000000,-20.11,6.8500000000000005,21.69,0,0,0,True,False,True,False,1776832582,800000000,-6.8500000000000005,-20.11,21.69,0,0,0,True,False,1776832582,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832582,800000000,-0.001158406,0.0029296402,0.0013178791,0.99227446,0.019475503,-0.02305643,-0.01219493,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:36:32.849,1776832592,849,419755542,2354633,1776832592,800000000,-20.25,6.91,21.400000000000002,0,0,0,True,False,True,False,1776832592,800000000,-6.91,-20.25,21.400000000000002,0,0,0,True,False,1776832592,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832592,800000000,0.00065282494,0.0008489033,0.0012965654,0.9922793,0.004716872,-0.0034705566,-0.009518674,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:36:42.850,1776832602,850,419765542,2354643,1776832602,800000000,-20.43,6.91,20.85,0,0,0,True,False,True,False,1776832602,800000000,-6.91,-20.43,20.85,0,0,0,True,False,1776832602,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832602,800000000,0.001380357,-0.00020059131,0.0013369359,0.99227905,-0.010027927,0.0036144308,-0.009196701,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:36:52.851,1776832612,851,419775543,2354653,1776832612,800000000,-20.62,6.93,20.25,0,0,0,True,False,True,False,1776832612,800000000,-6.93,-20.62,20.25,0,0,0,True,False,1776832612,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832612,800000000,0.0015679474,-0.00060770765,0.0013330019,0.99227905,-0.004793297,0.010724844,-0.013818839,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:37:02.850,1776832622,850,419785542,2354663,1776832622,800000000,-20.77,6.69,19.85,0,0,0,True,False,True,False,1776832622,800000000,-6.69,-20.77,19.85,0,0,0,True,False,1776832622,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832622,800000000,0.0015375025,-0.00084997754,0.0012969584,0.99227935,-0.014591719,0.005355442,-0.008448467,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:37:12.849,1776832632,849,419795541,2354673,1776832632,800000000,-21.05,6.83,19.150000000000002,0,0,0,True,False,True,False,1776832632,800000000,-6.83,-21.05,19.150000000000002,0,0,0,True,False,1776832632,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832632,800000000,0.001403346,-0.0008226942,0.0012558573,0.9922794,-0.014423719,0.0125343045,-0.01060093,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:37:22.850,1776832642,850,419805542,2354683,1776832642,800000000,-20.97,6.62,18.580000000000002,0,0,0,True,False,True,False,1776832642,800000000,-6.62,-20.97,18.580000000000002,0,0,0,True,False,1776832642,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832642,800000000,0.0012045383,-0.0008341641,0.0011906486,0.9922791,-0.0067915907,0.0072378526,-0.0077804658,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:37:32.850,1776832652,850,419815542,2354693,1776832652,800000000,-21.3,6.69,18.13,0,0,0,True,False,True,False,1776832652,800000000,-6.69,-21.3,18.13,0,0,0,True,False,1776832652,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832652,800000000,0.0010312592,-0.00080084486,0.0010332239,0.9922791,-0.009202838,0.00448532,-0.012508332,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:37:42.849,1776832662,849,419825542,2354703,1776832662,800000000,-21.45,6.65,17.490000000000002,0,0,0,True,False,True,False,1776832662,800000000,-6.65,-21.45,17.490000000000002,0,0,0,True,False,1776832662,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832662,800000000,0.00079997425,-0.0007161172,0.00091877085,0.99228054,0.003361102,0.009271909,-0.014767681,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:37:52.850,1776832672,850,419835542,2354713,1776832672,800000000,-21.490000000000002,6.54,16.87,0,0,0,True,False,True,False,1776832672,800000000,-6.54,-21.490000000000002,16.87,0,0,0,True,False,1776832672,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832672,800000000,0.00068271765,-0.0004896157,0.00084165845,0.99228126,-0.009085203,0.011611115,-0.0020727958,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:38:02.850,1776832682,850,419845542,2354723,1776832682,800000000,-21.7,6.46,16.4,0,0,0,True,False,True,False,1776832682,800000000,-6.46,-21.7,16.4,0,0,0,True,False,1776832682,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832682,800000000,0.00048658877,-0.0003856158,0.0006839846,0.9922815,-0.0015726264,-0.0010357008,-0.0069144256,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:38:12.850,1776832692,850,419855542,2354733,1776832692,800000000,-21.86,6.45,15.89,0,0,0,True,False,True,False,1776832692,800000000,-6.45,-21.86,15.89,0,0,0,True,False,1776832692,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832692,800000000,0.00021688492,-0.0003763517,0.00045191206,0.9922816,-0.0016135703,0.0013367428,0.005681263,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:38:22.850,1776832702,850,419865542,2354743,1776832702,800000000,-21.97,6.55,15.1,0,0,0,True,False,True,False,1776832702,800000000,-6.55,-21.97,15.1,0,0,0,True,False,1776832702,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832702,800000000,0.00012288759,-0.00025681368,0.00029552533,0.9922816,-0.0016521311,0.0012390857,0.00072375964,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:38:32.850,1776832712,850,419875542,2354753,1776832712,800000000,-22.01,6.48,14.66,0,0,0,True,False,True,False,1776832712,800000000,-6.48,-22.01,14.66,0,0,0,True,False,1776832712,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832712,800000000,6.2249375E-05,-0.00012416621,9.794146E-05,0.9922816,0.0058042523,0.008697139,0.0007237368,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:38:42.850,1776832722,850,419885542,2354763,1776832722,800000000,-22.1,6.45,14.11,0,0,0,True,False,True,False,1776832722,800000000,-6.45,-22.1,14.11,0,0,0,True,False,1776832722,800000000,3,3,4,3,3,3,3,3,3,3,False,1776832722,800000000,-7.7307144E-05,-1.771325E-05,-0.00012731904,0.9922816,0.0032386177,0.011150531,0.0031921966,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:38:52.850,1776832732,850,419895542,2354773,1776832732,800000000,-22.13,6.73,13.34,0,0,0,True,False,True,False,1776832732,800000000,-6.73,-22.13,13.34,0,0,0,True,False,1776832732,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832732,800000000,1.0599996E-05,7.6102006E-05,-6.2221666E-06,0.9922816,0.0057526403,-0.0013590142,-0.0043106056,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:39:02.849,1776832742,849,419905541,2354783,1776832742,800000000,-22.080000000000002,6.62,12.81,0,0,0,True,False,True,False,1776832742,800000000,-6.62,-22.080000000000002,12.81,0,0,0,True,False,1776832742,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832742,800000000,0.000120390825,0.00010061999,4.533526E-05,0.9922816,-0.0017312363,0.0011517673,-0.0018118669,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:39:12.849,1776832752,849,419915542,2354793,1776832752,800000000,-22.27,6.62,12.280000000000001,0,0,0,True,False,True,False,1776832752,800000000,-6.62,-22.27,12.280000000000001,0,0,0,True,False,1776832752,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832752,800000000,9.690796E-05,0.00020775307,-9.37615E-05,0.9922816,0.005745653,0.0061645927,-0.0068629156,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:39:22.849,1776832762,849,419925541,2354803,1776832762,800000000,-22.25,6.71,11.540000000000001,0,0,0,True,False,True,False,1776832762,800000000,-6.71,-22.25,11.540000000000001,0,0,0,True,False,1776832762,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832762,800000000,8.773833E-05,0.00018579057,-0.00026112894,0.9922816,0.0007187022,-0.003810512,0.0030568654,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:39:32.849,1776832772,849,419935542,2354813,1776832772,800000000,-22.23,6.65,11.08,0,0,0,True,False,True,False,1776832772,800000000,-6.65,-22.23,11.08,0,0,0,True,False,1776832772,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832772,800000000,7.512341E-05,0.00030330475,-0.00043630946,0.9922816,-0.0042934846,0.0037400355,-0.0045537497,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:39:42.849,1776832782,849,419945542,2354823,1776832782,800000000,-22.3,6.65,10.49,0,0,0,True,False,True,False,1776832782,800000000,-6.65,-22.3,10.49,0,0,0,True,False,1776832782,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832782,800000000,0.000109915105,0.00031307634,-0.00059755665,0.9922816,-0.0018029026,-0.006209202,0.005298742,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:39:52.850,1776832792,850,419955542,2354833,1776832792,800000000,-22.36,6.83,9.8,0,0,0,True,False,True,False,1776832792,800000000,-6.83,-22.36,9.8,0,0,0,True,False,1776832792,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832792,800000000,0.00019261333,0.0003433867,-0.00074009504,0.9922816,0.0007032814,0.0013516371,0.0026289837,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:40:02.850,1776832802,850,419965542,2354843,1776832802,800000000,-22.23,6.79,9.25,0,0,0,True,False,True,False,1776832802,800000000,-6.79,-22.23,9.25,0,0,0,True,False,1776832802,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832802,800000000,0.00022124051,0.00049584545,-0.00082878984,0.9922816,0.0032302784,-0.0010736804,0.0049796333,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:40:12.849,1776832812,849,419975542,2354853,1776832812,800000000,-22.3,6.78,8.74,0,0,0,True,False,True,False,1776832812,800000000,-6.78,-22.3,8.74,0,0,0,True,False,1776832812,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832812,800000000,0.00033942144,0.00047009494,-0.00081389846,0.9922816,-0.009219324,-0.0010027438,-0.00019066257,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:40:22.849,1776832822,849,419985541,2354863,1776832822,800000000,-22.23,6.96,8,0,0,0,True,False,True,False,1776832822,800000000,-6.96,-22.23,8,0,0,0,True,False,1776832822,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832822,800000000,0.00040510372,0.00040638694,-0.000786111,0.9922816,-0.0041677286,-0.00093823054,-0.00033196947,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:40:32.849,1776832832,849,419995542,2354873,1776832832,800000000,-22.18,6.86,7.58,0,0,0,True,False,True,False,1776832832,800000000,-6.86,-22.18,7.58,0,0,0,True,False,1776832832,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832832,800000000,0.00053912913,0.00040643587,-0.0008725307,0.9922816,-0.0041096234,0.0041314308,0.0044813543,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:40:42.850,1776832842,850,420005543,2354883,1776832842,800000000,-22.150000000000002,7.01,6.98,0,0,0,True,False,True,False,1776832842,800000000,-7.01,-22.150000000000002,6.98,0,0,0,True,False,1776832842,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832842,800000000,0.0005447327,0.00038167404,-0.0009992126,0.99228173,-0.004046393,0.0016840085,0.0042839698,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:40:52.849,1776832852,849,420015542,2354893,1776832852,800000000,-22.12,7.09,6.390000000000001,0,0,0,True,False,True,False,1776832852,800000000,-7.09,-22.12,6.390000000000001,0,0,0,True,False,1776832852,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832852,800000000,0.0005955382,0.00042417683,-0.00096393144,0.99228203,-0.006461624,-0.0057583163,0.0066144876,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:41:02.850,1776832862,850,420025542,2354903,1776832862,800000000,-21.96,7.03,5.9,0,0,0,True,False,True,False,1776832862,800000000,-7.03,-21.96,5.9,0,0,0,True,False,1776832862,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832862,800000000,0.0006244535,0.00021622867,-0.0008446587,0.99228233,-0.006371317,-0.0032319336,0.01145559,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:41:12.850,1776832872,850,420035542,2354913,1776832872,800000000,-21.98,7.0600000000000005,5.3500000000000005,0,0,0,True,False,True,False,1776832872,800000000,-7.0600000000000005,-21.98,5.3500000000000005,0,0,0,True,False,1776832872,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832872,800000000,0.0006993252,0.00014984913,-0.0009048964,0.99228233,-0.008793549,0.0017848205,0.011284398,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:41:22.849,1776832882,849,420045541,2354923,1776832882,800000000,-21.88,7.22,4.71,0,0,0,True,False,True,False,1776832882,800000000,-7.22,-21.88,4.71,0,0,0,True,False,1776832882,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832882,800000000,0.0006719694,0.00016190344,-0.00082826975,0.9922824,-0.0011973913,-0.003195915,0.00864095,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:41:32.850,1776832892,850,420055542,2354933,1776832892,800000000,-21.79,7.11,4.2700000000000005,0,0,0,True,False,True,False,1776832892,800000000,-7.11,-21.79,4.2700000000000005,0,0,0,True,False,1776832892,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832892,800000000,0.00080235006,6.931057E-05,-0.0008406347,0.9922824,-0.011099418,-0.00067486806,0.0009770036,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:41:42.849,1776832902,849,420065542,2354943,1776832902,800000000,-21.66,7.16,3.77,0,0,0,True,False,True,False,1776832902,800000000,-7.16,-21.66,3.77,0,0,0,True,False,1776832902,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832902,800000000,0.00078314816,-2.7707451E-06,-0.0009383595,0.9922826,-0.006008228,-0.01067738,0.008319363,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:41:52.850,1776832912,850,420075542,2354953,1776832912,800000000,-21.62,7.37,3.02,0,0,0,True,False,True,False,1776832912,800000000,-7.37,-21.62,3.02,0,0,0,True,False,1776832912,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832912,800000000,0.0008202744,6.308013E-05,-0.00079513015,0.992283,-0.003392428,-0.008171268,0.005680736,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:42:02.850,1776832922,850,420085542,2354963,1776832922,800000000,-21.44,7.34,2.61,0,0,0,True,False,True,False,1776832922,800000000,-7.34,-21.44,2.61,0,0,0,True,False,1776832922,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832922,800000000,0.00089433696,3.924532E-05,-0.0008432663,0.9922832,0.004209882,-0.00067771616,0.013029355,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:42:12.849,1776832932,849,420095541,2354973,1776832932,800000000,-21.34,7.41,2.1,0,0,0,True,False,True,False,1776832932,800000000,-7.41,-21.34,2.1,0,0,0,True,False,1776832932,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832932,800000000,0.0007643596,7.691168E-06,-0.00070871663,0.9922834,-0.008192822,0.0018133685,0.01294239,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:42:22.849,1776832942,849,420105541,2354983,1776832942,800000000,-21.2,7.5,1.51,0,0,0,True,False,True,False,1776832942,800000000,-7.5,-21.2,1.51,0,0,0,True,False,1776832942,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832942,800000000,0.00061925757,-4.020044E-06,-0.0006130951,0.9922834,-0.008106246,0.004303713,0.0028747271,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:42:32.850,1776832952,850,420115542,2354993,1776832952,800000000,-21.080000000000002,7.44,1.03,0,0,0,True,False,True,False,1776832952,800000000,-7.44,-21.080000000000002,1.03,0,0,0,True,False,1776832952,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832952,800000000,0.0006311305,4.86075E-05,-0.00043966676,0.9922834,-0.0030197925,-0.0031962483,0.007808434,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:42:42.850,1776832962,850,420125542,2355003,1776832962,800000000,-20.89,7.42,0.61,0,0,0,True,False,True,False,1776832962,800000000,-7.42,-20.89,0.61,0,0,0,True,False,1776832962,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832962,800000000,0.0004960545,-3.52238E-05,-0.00035412612,0.9922834,-0.010452234,0.0018014157,0.0027696155,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:42:52.850,1776832972,850,420135542,2355013,1776832972,800000000,-20.8,7.61,-0.07,0,0,0,True,False,True,False,1776832972,800000000,-7.61,-20.8,-0.07,0,0,0,True,False,1776832972,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832972,800000000,0.0005282663,4.696542E-05,-0.00027238796,0.9922834,-0.0028817197,0.0017995815,0.00021064204,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:43:02.849,1776832982,849,420145542,2355023,1776832982,800000000,-20.55,7.51,-0.44,0,0,0,True,False,True,False,1776832982,800000000,-7.51,-20.55,-0.44,0,0,0,True,False,1776832982,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832982,800000000,0.0004948209,5.7484707E-05,-0.00026427227,0.9922834,-0.00032758425,-0.0006895156,0.00017687435,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:43:12.850,1776832992,850,420155542,2355033,1776832992,800000000,-20.46,7.53,-0.92,0,0,0,True,False,True,False,1776832992,800000000,-7.53,-20.46,-0.92,0,0,0,True,False,1776832992,800000000,3,3,3,3,3,3,3,3,3,3,False,1776832992,800000000,0.00041331054,-6.0055314E-05,-0.00015297052,0.9922834,0.0022221962,0.0017983341,0.00015490732,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:43:22.850,1776833002,850,420165542,2355043,1776833002,800000000,-20.27,7.69,-1.51,0,0,0,True,False,True,False,1776833002,800000000,-7.69,-20.27,-1.51,0,0,0,True,False,1776833002,800000000,3,3,3,3,3,3,3,3,3,3,False,1776833002,800000000,0.00032577754,6.133014E-05,-0.0001767995,0.9922834,-0.010242065,-0.0032011443,0.0001325535,
2026/5/4 下午 03:35:46.079,2026/4/22 上午 04:43:32.850,1776833012,850,420175542,2355053,1776833012,800000000,-20.06,7.63,-1.86,0,0,0,True,False,True,False,1776833012,800000000,-7.63,-20.06,-1.86,0,0,0,True,False,1776833012,800000000,3,4,3,3,3,3,3,3,3,3,False,1776833012,800000000,0.00024105112,1.6647093E-05,-8.6465276E-05,0.9922834,-0.00020791865,0.0018009287,0.0076301284,
